Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Chrome 65.0.3325.181,,2018-03-29 15:19:44,2018-03-29 15:19:46,2.000s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:19:46,2018-03-29 15:19:46,0.053s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:19:46,2018-03-29 15:19:48,2.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:19:48,2018-03-29 15:19:49,0.328s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:19:49,2018-03-29 15:19:51,2.000s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:19:51,2018-03-29 15:19:51,0.052s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:19:51,2018-03-29 15:19:51,0.291s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:19:51,2018-03-29 15:19:53,2.000s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 15:19:53,2018-03-29 15:19:53,0.132s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 15:19:53,2018-03-29 15:19:53,0.089s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:19:53,2018-03-29 15:19:55,2.000s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:19:55,2018-03-29 15:19:56,0.331s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:19:56,2018-03-29 15:19:58,2.000s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:19:58,2018-03-29 15:19:58,0.042s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:19:58,2018-03-29 15:20:00,2.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:20:00,2018-03-29 15:20:00,0.295s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:20:00,2018-03-29 15:20:02,2.000s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:20:02,2018-03-29 15:20:02,0.053s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:20:02,2018-03-29 15:20:02,0.291s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:20:02,2018-03-29 15:20:04,2.000s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 15:20:04,2018-03-29 15:20:04,0.144s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 15:20:04,2018-03-29 15:20:05,0.086s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:20:05,2018-03-29 15:20:07,2.002s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:20:07,2018-03-29 15:20:07,0.363s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:20:07,2018-03-29 15:20:09,2.000s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:20:09,2018-03-29 15:20:09,0.052s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:20:09,2018-03-29 15:20:11,2.000s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:20:11,2018-03-29 15:20:11,0.298s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:20:11,2018-03-29 15:20:13,2.001s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:20:13,2018-03-29 15:20:13,0.052s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:20:13,2018-03-29 15:20:14,0.297s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:20:14,2018-03-29 15:20:16,2.001s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 15:20:16,2018-03-29 15:20:16,0.117s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 15:20:16,2018-03-29 15:20:16,0.085s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:20:16,2018-03-29 15:20:18,2.002s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:20:18,2018-03-29 15:20:18,0.363s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:20:18,2018-03-29 15:20:20,2.000s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:20:20,2018-03-29 15:20:20,0.067s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:20:20,2018-03-29 15:20:22,2.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:20:22,2018-03-29 15:20:23,0.323s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:20:23,2018-03-29 15:20:25,2.001s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:20:25,2018-03-29 15:20:25,0.068s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:20:25,2018-03-29 15:20:25,0.289s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:20:25,2018-03-29 15:20:27,2.001s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 15:20:27,2018-03-29 15:20:27,0.158s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-29 15:20:27,2018-03-29 15:20:27,0.082s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:20:27,2018-03-29 15:20:29,2.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:20:29,2018-03-29 15:20:30,0.352s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:20:30,2018-03-29 15:20:32,2.001s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:20:32,2018-03-29 15:20:32,0.067s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:20:32,2018-03-29 15:20:34,2.001s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:20:34,2018-03-29 15:20:34,0.309s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:20:34,2018-03-29 15:20:36,2.000s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-29 15:20:36,2018-03-29 15:20:36,0.052s,PASSED
click,Chrome 65.0.3325.181,,2018-03-29 15:20:36,2018-03-29 15:20:36,0.326s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-29 15:20:36,2018-03-29 15:20:38,2.000s,PASSED
